94,0.0,0.0,0.0,0.0,0.0,3620.0,0.0,25.0,120.0,1.0,2.0,Y
96,1.0,1.0,0.0,1.0,0.0,2484.0,2302.0,137.0,360.0,1.0,2.0,Y
97,0.0,1.0,0.0,1.0,0.0,1977.0,997.0,50.0,360.0,1.0,2.0,Y
98,0.0,1.0,0.0,0.0,0.0,4188.0,0.0,115.0,180.0,1.0,2.0,Y
99,0.0,1.0,0.0,1.0,0.0,1759.0,3541.0,131.0,360.0,1.0,2.0,Y
100,0.0,1.0,2.0,0.0,0.0,4288.0,3263.0,133.0,180.0,1.0,0.0,Y
101,0.0,0.0,0.0,1.0,0.0,4843.0,3806.0,151.0,360.0,1.0,2.0,Y
103,0.0,1.0,0.0,1.0,0.0,4652.0,3583.0,146.41216216216216,360.0,1.0,2.0,Y
105,0.0,1.0,1.0,1.0,0.0,3052.0,1030.0,100.0,360.0,1.0,0.0,Y
106,0.0,1.0,2.0,1.0,0.0,11417.0,1126.0,225.0,360.0,1.0,0.0,Y
108,0.0,1.0,2.0,1.0,0.0,3800.0,3600.0,216.0,360.0,0.0,0.0,N
109,0.0,1.0,3.0,0.0,0.0,2071.0,754.0,94.0,480.0,1.0,2.0,Y
110,0.0,0.0,0.0,1.0,0.0,5316.0,0.0,136.0,360.0,1.0,0.0,Y
112,0.0,1.0,0.0,0.0,0.0,3572.0,4114.0,152.0,342.0,0.0,1.0,N
113,1.0,0.0,1.0,1.0,1.0,7451.0,0.0,146.41216216216216,360.0,1.0,2.0,Y
115,0.0,1.0,1.0,1.0,0.0,14583.0,0.0,185.0,180.0,1.0,1.0,Y
116,1.0,1.0,0.0,1.0,0.0,3167.0,2283.0,154.0,360.0,1.0,2.0,Y
117,0.0,1.0,1.0,1.0,0.0,2214.0,1398.0,85.0,360.0,0.8421985815602837,0.0,Y
118,0.0,1.0,0.0,1.0,0.0,5568.0,2142.0,175.0,360.0,1.0,1.0,N
119,1.0,0.0,0.0,1.0,0.0,10408.0,0.0,259.0,360.0,1.0,0.0,Y
121,1.0,0.0,0.0,1.0,0.0,4166.0,0.0,44.0,360.0,1.0,2.0,Y
122,1.0,0.0,0.0,1.0,0.0,2137.0,8980.0,137.0,360.0,0.0,2.0,Y
123,0.0,1.0,2.0,1.0,0.0,2957.0,0.0,81.0,360.0,1.0,2.0,Y
124,0.0,1.0,0.0,0.0,0.0,4300.0,2014.0,194.0,360.0,1.0,1.0,Y
125,1.0,0.0,0.0,1.0,0.0,3692.0,0.0,93.0,360.0,0.8421985815602837,1.0,Y
127,0.0,0.0,0.0,1.0,0.0,3865.0,1640.0,146.41216216216216,360.0,1.0,1.0,Y
128,0.0,1.0,1.0,1.0,1.0,10513.0,3850.0,160.0,180.0,0.0,0.0,N
129,0.0,1.0,0.0,1.0,0.0,6080.0,2569.0,182.0,360.0,0.8421985815602837,1.0,N
130,0.0,0.0,0.0,1.0,1.0,20166.0,0.0,650.0,480.0,0.8421985815602837,0.0,Y
131,0.0,0.0,0.0,1.0,0.0,2014.0,1929.0,74.0,360.0,1.0,0.0,Y
132,0.0,0.0,0.0,1.0,0.0,2718.0,0.0,70.0,360.0,1.0,2.0,Y
133,0.0,1.0,0.0,1.0,1.0,3459.0,0.0,25.0,120.0,1.0,2.0,Y
134,0.0,0.0,0.0,1.0,0.0,4895.0,0.0,102.0,360.0,1.0,2.0,Y
135,0.0,1.0,3.0,1.0,0.0,4000.0,7750.0,290.0,360.0,1.0,2.0,N
136,1.0,1.0,0.0,1.0,0.0,4583.0,0.0,84.0,360.0,1.0,1.0,N
137,0.0,1.0,2.0,1.0,1.0,3316.0,3500.0,88.0,360.0,1.0,0.0,Y
138,0.0,0.0,0.0,1.0,0.0,14999.0,0.0,242.0,360.0,0.0,2.0,N
139,0.0,1.0,2.0,0.0,0.0,4200.0,1430.0,129.0,360.0,1.0,1.0,N
140,0.0,1.0,2.0,1.0,0.0,5042.0,2083.0,185.0,360.0,1.0,1.0,N
141,0.0,0.0,0.0,1.0,0.0,5417.0,0.0,168.0,360.0,1.0,0.0,Y
142,0.0,0.0,0.0,1.0,1.0,6950.0,0.0,175.0,180.0,1.0,2.0,Y
143,0.0,1.0,0.0,1.0,0.0,2698.0,2034.0,122.0,360.0,1.0,2.0,Y
144,0.0,1.0,2.0,1.0,0.0,11757.0,0.0,187.0,180.0,1.0,0.0,Y
145,1.0,1.0,0.0,1.0,0.0,2330.0,4486.0,100.0,360.0,1.0,2.0,Y
146,1.0,1.0,2.0,1.0,0.0,14866.0,0.0,70.0,360.0,1.0,0.0,Y
147,0.0,1.0,1.0,1.0,0.0,1538.0,1425.0,30.0,360.0,1.0,0.0,Y
148,1.0,0.0,0.0,1.0,0.0,10000.0,1666.0,225.0,360.0,1.0,1.0,N
149,0.0,1.0,0.0,1.0,0.0,4860.0,830.0,125.0,360.0,1.0,2.0,Y
150,0.0,0.0,0.0,1.0,0.0,6277.0,0.0,118.0,360.0,0.0,1.0,N
151,0.0,1.0,0.0,1.0,1.0,2577.0,3750.0,152.0,360.0,1.0,1.0,Y
152,0.0,0.0,0.0,1.0,0.0,9166.0,0.0,244.0,360.0,1.0,0.0,N
153,0.0,1.0,2.0,0.0,0.0,2281.0,0.0,113.0,360.0,1.0,1.0,N
154,0.0,0.0,0.0,1.0,0.0,3254.0,0.0,50.0,360.0,1.0,0.0,Y
155,0.0,1.0,3.0,1.0,0.0,39999.0,0.0,600.0,180.0,0.0,2.0,Y
156,0.0,1.0,1.0,1.0,0.0,6000.0,0.0,160.0,360.0,0.8421985815602837,1.0,Y
157,0.0,1.0,1.0,1.0,0.0,9538.0,0.0,187.0,360.0,1.0,0.0,Y
159,0.0,1.0,0.0,1.0,0.0,4583.0,5625.0,255.0,360.0,1.0,2.0,Y
160,0.0,1.0,0.0,0.0,0.0,1863.0,1041.0,98.0,360.0,1.0,2.0,Y
161,0.0,1.0,0.0,1.0,0.0,7933.0,0.0,275.0,360.0,1.0,0.0,N
162,0.0,1.0,1.0,1.0,0.0,3089.0,1280.0,121.0,360.0,0.0,2.0,N
163,0.0,1.0,2.0,1.0,0.0,4167.0,1447.0,158.0,360.0,1.0,1.0,Y
164,0.0,1.0,0.0,1.0,0.0,9323.0,0.0,75.0,180.0,1.0,0.0,Y
165,0.0,1.0,0.0,1.0,0.0,3707.0,3166.0,182.0,342.0,1.0,1.0,Y
166,1.0,1.0,0.0,1.0,0.0,4583.0,0.0,112.0,360.0,1.0,1.0,N
167,0.0,1.0,0.0,1.0,0.0,2439.0,3333.0,129.0,360.0,1.0,1.0,Y
168,0.0,0.0,0.0,1.0,0.0,2237.0,0.0,63.0,480.0,0.0,2.0,N
169,0.0,1.0,2.0,1.0,0.0,8000.0,0.0,200.0,360.0,1.0,2.0,Y
172,0.0,1.0,3.0,0.0,0.0,3522.0,0.0,81.0,180.0,1.0,1.0,N
173,0.0,1.0,0.0,1.0,0.0,5708.0,5625.0,187.0,360.0,1.0,2.0,Y
174,0.0,1.0,0.0,0.0,1.0,4344.0,736.0,87.0,360.0,1.0,2.0,N
175,0.0,1.0,0.0,1.0,0.0,3497.0,1964.0,116.0,360.0,1.0,1.0,Y
176,0.0,1.0,2.0,1.0,0.0,2045.0,1619.0,101.0,360.0,1.0,1.0,Y
177,0.0,1.0,3.0,1.0,0.0,5516.0,11300.0,495.0,360.0,0.0,2.0,N
178,0.0,1.0,1.0,1.0,0.0,3750.0,0.0,116.0,360.0,1.0,2.0,Y
179,0.0,0.0,0.0,0.0,0.0,2333.0,1451.0,102.0,480.0,0.0,0.0,N
180,0.0,1.0,1.0,1.0,0.0,6400.0,7250.0,180.0,360.0,0.0,0.0,N
181,0.0,0.0,0.0,1.0,0.0,1916.0,5063.0,67.0,360.0,0.8421985815602837,1.0,N
182,0.0,1.0,0.0,1.0,0.0,4600.0,0.0,73.0,180.0,1.0,2.0,Y
183,0.0,1.0,1.0,1.0,0.0,33846.0,0.0,260.0,360.0,1.0,2.0,N
184,1.0,1.0,0.0,1.0,0.0,3625.0,0.0,108.0,360.0,1.0,2.0,Y
185,0.0,1.0,0.0,1.0,1.0,39147.0,4750.0,120.0,360.0,1.0,2.0,Y
186,0.0,1.0,1.0,1.0,1.0,2178.0,0.0,66.0,300.0,0.0,1.0,N
187,0.0,1.0,0.0,1.0,0.0,2383.0,2138.0,58.0,360.0,0.8421985815602837,1.0,Y
189,0.0,1.0,0.0,1.0,0.0,9328.0,0.0,188.0,180.0,1.0,1.0,Y
190,0.0,0.0,0.0,0.0,0.0,4885.0,0.0,48.0,360.0,1.0,1.0,Y
191,0.0,0.0,0.0,1.0,0.0,12000.0,0.0,164.0,360.0,1.0,2.0,N
192,0.0,1.0,0.0,0.0,0.0,6033.0,0.0,160.0,360.0,1.0,0.0,N
193,0.0,0.0,0.0,1.0,0.0,3858.0,0.0,76.0,360.0,1.0,2.0,Y
194,0.0,0.0,0.0,1.0,0.0,4191.0,0.0,120.0,360.0,1.0,1.0,Y
195,0.0,1.0,1.0,1.0,0.0,3125.0,2583.0,170.0,360.0,1.0,2.0,N
196,0.0,0.0,0.0,1.0,0.0,8333.0,3750.0,187.0,360.0,1.0,1.0,Y
197,1.0,0.0,0.0,0.0,0.0,1907.0,2365.0,120.0,342.0,1.0,0.0,Y
198,1.0,1.0,0.0,1.0,0.0,3416.0,2816.0,113.0,360.0,0.8421985815602837,2.0,Y
199,0.0,0.0,0.0,1.0,1.0,11000.0,0.0,83.0,360.0,1.0,0.0,N
200,0.0,1.0,1.0,0.0,0.0,2600.0,2500.0,90.0,360.0,1.0,2.0,Y
201,0.0,0.0,2.0,1.0,0.0,4923.0,0.0,166.0,360.0,0.0,2.0,Y
202,0.0,1.0,3.0,0.0,0.0,3992.0,0.0,146.41216216216216,180.0,1.0,0.0,N
203,0.0,1.0,1.0,0.0,0.0,3500.0,1083.0,135.0,360.0,1.0,0.0,Y
204,0.0,1.0,2.0,0.0,0.0,3917.0,0.0,124.0,360.0,1.0,2.0,Y
205,1.0,0.0,0.0,0.0,0.0,4408.0,0.0,120.0,360.0,1.0,2.0,Y
206,1.0,0.0,0.0,1.0,0.0,3244.0,0.0,80.0,360.0,1.0,0.0,Y
207,0.0,0.0,0.0,0.0,0.0,3975.0,2531.0,55.0,360.0,1.0,1.0,Y
208,0.0,0.0,0.0,1.0,0.0,2479.0,0.0,59.0,360.0,1.0,0.0,Y
209,0.0,0.0,0.0,1.0,0.0,3418.0,0.0,127.0,360.0,1.0,2.0,N
210,1.0,0.0,0.0,1.0,0.0,10000.0,0.0,214.0,360.0,1.0,2.0,N
211,0.0,1.0,3.0,1.0,0.0,3430.0,1250.0,128.0,360.0,0.0,2.0,N
212,0.0,1.0,1.0,1.0,1.0,7787.0,0.0,240.0,360.0,1.0,0.0,Y
213,0.0,1.0,3.0,0.0,1.0,5703.0,0.0,130.0,360.0,1.0,1.0,Y
214,0.0,1.0,0.0,1.0,0.0,3173.0,3021.0,137.0,360.0,1.0,0.0,Y
215,0.0,1.0,3.0,0.0,0.0,3850.0,983.0,100.0,360.0,1.0,2.0,Y
216,0.0,1.0,0.0,1.0,0.0,150.0,1800.0,135.0,360.0,1.0,1.0,N
217,0.0,1.0,0.0,1.0,0.0,3727.0,1775.0,131.0,360.0,1.0,2.0,Y
219,1.0,1.0,2.0,1.0,0.0,4283.0,2383.0,127.0,360.0,0.8421985815602837,2.0,Y
220,0.0,1.0,0.0,1.0,0.0,2221.0,0.0,60.0,360.0,0.0,0.0,N
221,0.0,1.0,2.0,1.0,0.0,4009.0,1717.0,116.0,360.0,1.0,2.0,Y
222,0.0,0.0,0.0,1.0,0.0,2971.0,2791.0,144.0,360.0,1.0,2.0,Y
223,0.0,1.0,0.0,1.0,0.0,7578.0,1010.0,175.0,342.0,1.0,2.0,Y
224,0.0,1.0,0.0,1.0,0.0,6250.0,0.0,128.0,360.0,1.0,2.0,Y
225,0.0,1.0,0.0,1.0,0.0,3250.0,0.0,170.0,360.0,1.0,1.0,N
227,0.0,1.0,2.0,1.0,0.0,6250.0,1695.0,210.0,360.0,1.0,2.0,Y
229,0.0,0.0,0.0,1.0,1.0,6400.0,0.0,200.0,360.0,1.0,1.0,Y
230,0.0,1.0,1.0,1.0,0.0,2491.0,2054.0,104.0,360.0,1.0,2.0,Y
232,0.0,0.0,0.0,0.0,0.0,3189.0,2598.0,120.0,342.0,1.0,1.0,Y
233,1.0,0.0,0.0,1.0,0.0,8333.0,0.0,280.0,360.0,1.0,2.0,Y
234,0.0,1.0,1.0,1.0,0.0,3155.0,1779.0,140.0,360.0,1.0,2.0,Y
235,0.0,1.0,1.0,1.0,0.0,5500.0,1260.0,170.0,360.0,1.0,1.0,Y
237,1.0,0.0,0.0,1.0,1.0,3463.0,0.0,122.0,360.0,0.8421985815602837,0.0,Y
238,1.0,0.0,1.0,1.0,0.0,3812.0,0.0,112.0,360.0,1.0,1.0,Y
239,0.0,1.0,1.0,1.0,0.0,3315.0,0.0,96.0,360.0,1.0,2.0,Y
240,0.0,1.0,2.0,1.0,0.0,5819.0,5000.0,120.0,360.0,1.0,1.0,Y
241,0.0,1.0,1.0,0.0,0.0,2510.0,1983.0,140.0,180.0,1.0,0.0,N
242,0.0,0.0,0.0,1.0,0.0,2965.0,5701.0,155.0,60.0,1.0,0.0,Y
243,0.0,1.0,2.0,1.0,1.0,6250.0,1300.0,108.0,360.0,1.0,1.0,Y
244,0.0,1.0,0.0,0.0,0.0,3406.0,4417.0,123.0,360.0,1.0,2.0,Y
245,0.0,0.0,0.0,1.0,1.0,6050.0,4333.0,120.0,180.0,1.0,0.0,N
246,0.0,1.0,2.0,1.0,0.0,9703.0,0.0,112.0,360.0,1.0,0.0,Y
247,0.0,1.0,1.0,0.0,0.0,6608.0,0.0,137.0,180.0,1.0,0.0,Y
248,0.0,1.0,1.0,1.0,0.0,2882.0,1843.0,123.0,480.0,1.0,2.0,Y
249,0.0,1.0,0.0,1.0,0.0,1809.0,1868.0,90.0,360.0,1.0,0.0,Y
250,0.0,1.0,0.0,0.0,0.0,1668.0,3890.0,201.0,360.0,0.0,2.0,N
251,1.0,0.0,2.0,1.0,0.0,3427.0,0.0,138.0,360.0,1.0,0.0,N
252,0.0,0.0,0.0,0.0,1.0,2583.0,2167.0,104.0,360.0,1.0,1.0,Y
253,0.0,1.0,1.0,0.0,0.0,2661.0,7101.0,279.0,180.0,1.0,2.0,Y
254,0.0,0.0,0.0,1.0,1.0,16250.0,0.0,192.0,360.0,0.0,0.0,N
255,1.0,0.0,3.0,1.0,0.0,3083.0,0.0,255.0,360.0,1.0,1.0,Y
256,0.0,0.0,0.0,0.0,0.0,6045.0,0.0,115.0,360.0,0.0,1.0,N
257,0.0,1.0,3.0,1.0,0.0,5250.0,0.0,94.0,360.0,1.0,0.0,N
258,0.0,1.0,0.0,1.0,0.0,14683.0,2100.0,304.0,360.0,1.0,1.0,N
259,0.0,1.0,3.0,0.0,0.0,4931.0,0.0,128.0,360.0,0.8421985815602837,2.0,N
260,0.0,1.0,1.0,1.0,0.0,6083.0,4250.0,330.0,360.0,0.8421985815602837,0.0,Y
261,0.0,0.0,0.0,1.0,0.0,2060.0,2209.0,134.0,360.0,1.0,2.0,Y
262,1.0,0.0,1.0,1.0,0.0,3481.0,0.0,155.0,36.0,1.0,2.0,N
263,1.0,0.0,0.0,1.0,0.0,7200.0,0.0,120.0,360.0,1.0,1.0,Y
264,0.0,0.0,0.0,1.0,1.0,5166.0,0.0,128.0,360.0,1.0,2.0,Y
265,0.0,0.0,0.0,1.0,0.0,4095.0,3447.0,151.0,360.0,1.0,1.0,Y
266,0.0,1.0,2.0,1.0,0.0,4708.0,1387.0,150.0,360.0,1.0,2.0,Y
267,0.0,1.0,3.0,1.0,0.0,4333.0,1811.0,160.0,360.0,0.0,0.0,Y
269,1.0,0.0,1.0,1.0,0.0,2876.0,1560.0,90.0,360.0,1.0,0.0,Y
270,1.0,0.0,0.0,1.0,0.0,3237.0,0.0,30.0,360.0,1.0,0.0,Y
271,0.0,1.0,0.0,1.0,0.0,11146.0,0.0,136.0,360.0,1.0,0.0,Y
272,0.0,0.0,0.0,1.0,0.0,2833.0,1857.0,126.0,360.0,1.0,1.0,Y
273,0.0,1.0,0.0,1.0,0.0,2620.0,2223.0,150.0,360.0,1.0,2.0,Y
274,0.0,1.0,2.0,1.0,0.0,3900.0,0.0,90.0,360.0,1.0,2.0,Y
275,0.0,1.0,1.0,1.0,0.0,2750.0,1842.0,115.0,360.0,1.0,2.0,Y
276,0.0,1.0,0.0,1.0,0.0,3993.0,3274.0,207.0,360.0,1.0,2.0,Y
277,0.0,1.0,0.0,1.0,0.0,3103.0,1300.0,80.0,360.0,1.0,0.0,Y
278,0.0,1.0,0.0,1.0,0.0,14583.0,0.0,436.0,360.0,1.0,2.0,Y
279,1.0,1.0,0.0,0.0,0.0,4100.0,0.0,124.0,360.0,0.8421985815602837,1.0,Y
280,0.0,0.0,1.0,0.0,1.0,4053.0,2426.0,158.0,360.0,0.0,0.0,N
281,0.0,1.0,0.0,1.0,0.0,3927.0,800.0,112.0,360.0,1.0,2.0,Y
282,0.0,1.0,2.0,1.0,0.0,2301.0,985.7999877999998,78.0,180.0,1.0,0.0,Y
283,1.0,0.0,0.0,1.0,0.0,1811.0,1666.0,54.0,360.0,1.0,0.0,Y
284,0.0,1.0,0.0,1.0,0.0,20667.0,0.0,146.41216216216216,360.0,1.0,1.0,N
285,0.0,0.0,0.0,1.0,0.0,3158.0,3053.0,89.0,360.0,1.0,1.0,Y
286,1.0,0.0,0.0,1.0,1.0,2600.0,1717.0,99.0,300.0,1.0,2.0,N
287,0.0,1.0,0.0,1.0,0.0,3704.0,2000.0,120.0,360.0,1.0,1.0,Y
288,1.0,0.0,0.0,1.0,0.0,4124.0,0.0,115.0,360.0,1.0,2.0,Y
289,0.0,0.0,0.0,1.0,0.0,9508.0,0.0,187.0,360.0,1.0,1.0,Y
290,0.0,1.0,0.0,1.0,0.0,3075.0,2416.0,139.0,360.0,1.0,1.0,Y
291,0.0,1.0,2.0,1.0,0.0,4400.0,0.0,127.0,360.0,0.0,2.0,N
292,0.0,1.0,2.0,1.0,0.0,3153.0,1560.0,134.0,360.0,1.0,0.0,Y
294,0.0,1.0,0.0,1.0,0.0,2383.0,3334.0,172.0,360.0,1.0,2.0,Y
296,0.0,1.0,1.0,1.0,0.0,6875.0,0.0,200.0,360.0,1.0,2.0,Y
297,1.0,1.0,1.0,1.0,0.0,4666.0,0.0,135.0,360.0,1.0,0.0,Y
298,1.0,0.0,0.0,1.0,0.0,5000.0,2541.0,151.0,480.0,1.0,1.0,N
299,0.0,1.0,1.0,1.0,0.0,2014.0,2925.0,113.0,360.0,1.0,0.0,N
300,0.0,1.0,0.0,0.0,0.0,1800.0,2934.0,93.0,360.0,0.0,0.0,N
302,1.0,0.0,0.0,1.0,0.0,5000.0,0.0,132.0,360.0,1.0,1.0,Y
